DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,DISTANCE,AIR_TIME,AIRLINE_ID,CARRIER,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,CLASS
79,78,996450,3900,3210,155,2751,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,ROA,"Roanoke, VA",VA,51,Virginia,675,1,2018,2,4,F
79,75,917560,3750,2304,248,3694,20397,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,629,1,2018,3,8,F
80,80,1480000,5600,4877,224,3292,20378,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,631,1,2018,1,1,F
80,79,3086700,11850,10333,331,4382,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,694,1,2018,3,8,F
80,79,979200,3950,2629,284,4021,20046,ZW,Air Wisconsin Airlines Corp,FAY,"Fayetteville, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,629,1,2018,3,8,F
80,77,1659220,5852,4401,257,3646,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,638,1,2018,3,9,F
80,69,843960,3450,3107,282,3422,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,PHF,"Newport News/Williamsburg, VA",VA,51,Virginia,629,1,2018,2,6,F
80,73,1759300,3650,2877,284,3725,20046,ZW,Air Wisconsin Airlines Corp,FAY,"Fayetteville, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,629,1,2018,2,6,F
81,80,2891900,10240,9113,290,3569,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,698,1,2018,1,2,F
81,78,1372800,4994,4146,282,3670,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,PHF,"Newport News/Williamsburg, VA",VA,51,Virginia,631,1,2018,1,2,F
81,81,1498500,5670,3698,322,4266,20378,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,631,1,2018,1,1,F
82,82,2956300,10496,9153,257,3696,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,698,1,2018,3,7,F
82,82,1464520,6232,5588,322,4554,20378,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,673,1,2018,4,10,F
82,82,1517000,5740,4731,322,4423,20378,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,631,1,2018,1,3,F
82,81,1425600,5209,4219,245,3559,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,CHO,"Charlottesville, VA",VA,51,Virginia,631,1,2018,2,5,F
83,77,1015920,3850,2611,239,3384,20046,ZW,Air Wisconsin Airlines Corp,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,629,1,2018,1,3,F
83,81,1774410,6156,5643,290,3676,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,638,1,2018,2,4,F
83,80,807200,3520,2993,245,3302,20398,MQ,Envoy Air,CLT,"Charlotte, NC",NC,37,North Carolina,CHO,"Charlottesville, VA",VA,51,Virginia,676,1,2018,1,3,F
84,84,3036600,10752,9577,290,3905,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,698,1,2018,2,5,F
84,81,1028160,4050,2829,284,4248,20046,ZW,Air Wisconsin Airlines Corp,FAY,"Fayetteville, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,629,1,2018,3,7,F
84,81,1425600,5209,3874,175,2801,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,LYH,"Lynchburg, VA",VA,51,Virginia,631,1,2018,1,3,F
84,84,1554000,5880,5212,322,4560,20378,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,631,1,2018,2,5,F
84,82,1444020,5740,3293,227,3522,20500,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,631,1,2018,1,2,F
85,85,1836930,6460,5807,290,4057,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,638,1,2018,2,5,F
85,82,1003160,4100,3110,227,4004,20397,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,629,1,2018,4,10,F
85,85,1518100,6460,5242,322,4733,20378,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,673,1,2018,3,9,F
85,85,1040400,4250,2943,239,3862,20046,ZW,Air Wisconsin Airlines Corp,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,629,1,2018,3,9,F
86,80,888000,4000,3191,175,2783,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,LYH,"Lynchburg, VA",VA,51,Virginia,675,1,2018,3,7,F
86,86,1052640,4300,3025,284,4374,20046,ZW,Air Wisconsin Airlines Corp,FAY,"Fayetteville, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,629,1,2018,4,10,F
87,87,1609500,6090,5310,322,4674,20378,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,631,1,2018,2,4,F
87,87,3139600,11136,9926,257,3862,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,698,1,2018,2,6,F
88,87,1064360,4350,3665,282,4369,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,PHF,"Newport News/Williamsburg, VA",VA,51,Virginia,629,1,2018,3,7,F
89,89,3218700,11392,10065,257,3871,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,698,1,2018,2,4,F
89,87,1868190,6612,5609,245,3729,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,CHO,"Charlottesville, VA",VA,51,Virginia,638,1,2018,2,4,F
90,89,1567290,6230,3837,227,3786,20500,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,631,1,2018,3,7,F
90,89,1023500,4272,3280,155,3753,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,ROA,"Roanoke, VA",VA,51,Virginia,484,1,2018,2,5,F
90,82,1444020,5740,3157,227,3419,20500,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,631,1,2018,1,1,F
91,91,1113840,4550,3514,239,4140,20046,ZW,Air Wisconsin Airlines Corp,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,629,1,2018,4,10,F
92,87,1000500,4176,3254,175,3809,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,LYH,"Lynchburg, VA",VA,51,Virginia,484,1,2018,1,1,F
92,92,1125720,4600,4043,282,4612,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,PHF,"Newport News/Williamsburg, VA",VA,51,Virginia,629,1,2018,3,8,F
92,91,3293100,11648,10318,257,4128,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,698,1,2018,2,5,F
92,92,1702000,6440,5976,224,3829,20378,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,631,1,2018,3,7,F
93,80,2895900,10240,9074,290,3615,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,698,1,2018,1,1,F
93,89,1138320,4450,3471,239,4043,20046,ZW,Air Wisconsin Airlines Corp,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,629,1,2018,2,5,F
93,93,3643600,13950,10088,331,5332,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,694,1,2018,3,9,F
95,93,3638100,13950,11702,331,5142,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,694,1,2018,4,10,F
96,94,2014240,7144,5665,322,5104,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,638,1,2018,4,10,F
96,93,1636800,6023,4407,245,4049,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,CHO,"Charlottesville, VA",VA,51,Virginia,631,1,2018,3,9,F
97,95,1162240,4750,3974,282,4533,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,PHF,"Newport News/Williamsburg, VA",VA,51,Virginia,629,1,2018,2,4,F
97,96,1104000,4608,3176,155,3897,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,ROA,"Roanoke, VA",VA,51,Virginia,484,1,2018,2,4,F
97,97,1115500,4656,3898,155,4088,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,ROA,"Roanoke, VA",VA,51,Virginia,484,1,2018,2,6,F
97,96,3469900,12288,9750,257,4170,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,698,1,2018,4,10,F
97,95,3424400,12160,10177,257,4262,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,698,1,2018,3,8,F
100,85,1040000,4250,3657,175,3000,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,LYH,"Lynchburg, VA",VA,51,Virginia,629,1,2018,2,6,F
101,97,1708170,6790,5013,227,4055,20500,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,631,1,2018,2,6,F
102,98,1089564,4900,3604,227,4507,20237,AX,Trans States Airlines,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,675,1,2018,2,5,F
103,102,1796220,7140,5089,227,4475,20500,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,631,1,2018,2,5,F
103,98,1725780,6860,5268,227,4154,20500,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,631,1,2018,2,4,F
104,97,1708170,6790,4758,227,4065,20500,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,631,1,2018,1,3,F
105,101,1777600,6487,5708,245,4267,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,CHO,"Charlottesville, VA",VA,51,Virginia,631,1,2018,1,1,F
106,106,3825100,13568,12525,290,4832,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,698,1,2018,2,6,F
106,106,2254470,8056,7054,257,4890,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,638,1,2018,3,8,F
106,102,3692600,13056,11854,290,4623,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,698,1,2018,1,3,F
108,101,1290275,5050,4308,155,3479,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,ROA,"Roanoke, VA",VA,51,Virginia,675,1,2018,2,6,F
108,95,1672950,6650,3856,227,4089,20500,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,631,1,2018,3,8,F
108,107,1230500,5136,4216,155,4238,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,ROA,"Roanoke, VA",VA,51,Virginia,484,1,2018,1,2,F
109,106,1178508,5300,3821,227,4779,20237,AX,Trans States Airlines,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,675,1,2018,2,6,F
110,103,1315825,5150,4213,175,3385,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,LYH,"Lynchburg, VA",VA,51,Virginia,675,1,2018,4,10,F
111,95,2027580,7220,6511,257,4261,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,638,1,2018,2,6,F
111,109,3934100,13952,12587,290,5123,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,698,1,2018,3,7,F
112,105,1341375,5250,4360,282,4997,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,PHF,"Newport News/Williamsburg, VA",VA,51,Virginia,675,1,2018,4,10,F
112,111,2405900,8436,7209,257,5186,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,638,1,2018,3,7,F
113,109,1211862,5450,3443,227,4977,20237,AX,Trans States Airlines,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,675,1,2018,3,7,F
116,108,1200744,5400,3465,227,4921,20237,AX,Trans States Airlines,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,675,1,2018,3,8,F
116,113,4074200,14464,12729,290,5435,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,698,1,2018,3,8,F
116,116,2472600,8816,7371,245,4904,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,CHO,"Charlottesville, VA",VA,51,Virginia,638,1,2018,4,10,F
117,116,4189000,14848,10243,257,5314,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,698,1,2018,3,9,F
118,114,2441340,8664,6127,322,6260,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,638,1,2018,3,9,F
118,110,1405250,5500,4432,155,3885,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,ROA,"Roanoke, VA",VA,51,Virginia,675,1,2018,2,5,F
121,121,2591970,9196,8346,257,5585,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,638,1,2018,2,5,F
123,123,2653000,9348,8085,257,5391,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,638,1,2018,2,4,F
123,120,1380000,5760,4721,155,5051,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,ROA,"Roanoke, VA",VA,51,Virginia,484,1,2018,1,3,F
124,123,4438800,15744,11461,331,7137,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,698,1,2018,3,9,F
131,130,4690300,16640,15028,331,7331,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,698,1,2018,2,4,F
132,132,4764900,16896,14786,331,7672,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,698,1,2018,4,10,F
136,136,4920300,17408,14716,331,7458,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,698,1,2018,1,2,F
141,139,5024400,17792,14242,331,7584,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,698,1,2018,1,1,F
144,138,4981600,17664,12710,290,6521,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,698,1,2018,3,9,F
146,142,2499200,9108,7133,282,6829,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,PHF,"Newport News/Williamsburg, VA",VA,51,Virginia,631,1,2018,1,3,F
149,141,1621500,6768,5227,155,5765,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,ROA,"Roanoke, VA",VA,51,Virginia,484,1,2018,1,1,F
151,143,5175300,18304,16379,331,7841,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,698,1,2018,1,3,F
152,147,5303800,18816,16808,331,8370,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,698,1,2018,3,8,F
152,151,5446700,19328,16667,290,6921,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,698,1,2018,4,10,F
154,152,5481900,19456,17814,331,8719,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,698,1,2018,2,6,F
158,156,3349700,11856,9416,322,8303,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,638,1,2018,1,2,F
160,150,3239890,11400,8607,322,7984,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,638,1,2018,1,1,F
161,157,5666400,20096,18230,331,8928,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,698,1,2018,2,5,F
164,158,5701100,20224,17703,331,9067,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,698,1,2018,3,7,F
167,166,3593020,12616,10762,322,9052,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,638,1,2018,3,8,F
180,179,3869490,13604,11513,322,9820,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,638,1,2018,3,7,F
182,167,3590330,12692,11065,322,9070,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,638,1,2018,1,3,F
185,179,3851170,13604,11837,257,7860,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,638,1,2018,1,2,F
198,188,2086800,9400,7784,155,6324,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,ROA,"Roanoke, VA",VA,51,Virginia,675,1,2018,3,7,F
199,186,2376150,9300,6538,155,6265,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,ROA,"Roanoke, VA",VA,51,Virginia,675,1,2018,3,9,F
202,177,3831360,13452,11935,322,9578,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,638,1,2018,2,6,F
208,202,4341190,15352,13672,257,8942,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,638,1,2018,1,3,F
211,201,2567775,10050,8369,155,6793,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,ROA,"Roanoke, VA",VA,51,Virginia,675,1,2018,3,8,F
216,210,4518900,15960,14093,322,11523,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,638,1,2018,2,5,F
217,202,4354930,15352,12998,257,8719,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,638,1,2018,1,1,F
221,219,4742010,16644,13932,322,11692,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,638,1,2018,2,4,F
235,223,2848825,11150,9098,155,7630,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,ROA,"Roanoke, VA",VA,51,Virginia,675,1,2018,4,10,F
1,1,22500,76,5,248,37,20397,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,638,1,2017,4,12,F
1,1,11500,48,46,245,58,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,CHO,"Charlottesville, VA",VA,51,Virginia,484,1,2017,4,12,F
1,1,12775,50,49,245,56,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,CHO,"Charlottesville, VA",VA,51,Virginia,675,1,2017,4,12,F
1,1,13500,50,0,268,46,20304,OO,SkyWest Airlines Inc.,ILM,"Wilmington, NC",NC,37,North Carolina,CHO,"Charlottesville, VA",VA,51,Virginia,629,1,2017,4,12,F
1,1,36000,128,111,322,88,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,698,1,2017,4,12,F
1,1,39500,150,129,290,40,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,694,1,2017,4,12,F
1,1,51700,187,163,290,41,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,699,1,2017,4,12,F
1,1,10680,37,31,284,59,20445,C5,"Commutair Aka Champlain Enterprises, Inc.",FAY,"Fayetteville, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,491,1,2017,4,12,F
1,1,12775,50,37,239,42,20445,C5,"Commutair Aka Champlain Enterprises, Inc.",GSO,"Greensboro/High Point, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,675,1,2017,4,12,F
1,1,37011,150,125,322,50,19977,UA,United Air Lines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,694,1,2017,4,12,F
2,2,84017,332,271,224,84,19977,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,614,1,2017,4,12,F
2,2,35200,130,83,331,99,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,631,1,2017,4,12,F
2,1,17600,65,61,290,45,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,631,1,2017,4,12,F
2,2,35200,128,117,257,82,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,RIC,"Richmond, VA",VA,51,Virginia,631,1,2017,4,12,F
2,2,17300,74,61,175,88,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,LYH,"Lynchburg, VA",VA,51,Virginia,483,1,2017,4,12,F
3,3,36720,150,124,322,165,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,629,1,2017,4,12,F
3,3,38325,150,137,155,117,20427,PT,Piedmont Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,ROA,"Roanoke, VA",VA,51,Virginia,675,1,2017,4,12,F
3,3,36720,150,135,282,133,20046,ZW,Air Wisconsin Airlines Corp,CLT,"Charlotte, NC",NC,37,North Carolina,PHF,"Newport News/Williamsburg, VA",VA,51,Virginia,629,1,2017,4,12,F
3,3,37050,150,140,290,128,20398,MQ,Envoy Air,CLT,"Charlotte, NC",NC,37,North Carolina,ORF,"Norfolk, VA",VA,51,Virginia,675,1,2017,4,12,F
5,4,70400,256,185,248,165,20397,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,631,1,2017,4,12,F
5,5,127500,495,434,331,268,19805,AA,American Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,678,1,2017,4,12,F
7,7,77826,350,258,239,292,20237,AX,Trans States Airlines,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,675,1,2017,4,12,F
8,8,148000,560,445,239,321,20378,YV,Mesa Airlines Inc.,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,631,1,2017,4,12,F
8,8,88944,400,333,322,432,20237,AX,Trans States Airlines,CLT,"Charlotte, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,675,1,2017,4,12,F
9,9,196227,684,601,282,389,20452,YX,Republic Airline,CLT,"Charlotte, NC",NC,37,North Carolina,PHF,"Newport News/Williamsburg, VA",VA,51,Virginia,673,1,2017,4,12,F
10,10,213550,760,673,282,449,20397,OH,PSA Airlines Inc.,CLT,"Charlotte, NC",NC,37,North Carolina,PHF,"Newport News/Williamsburg, VA",VA,51,Virginia,638,1,2017,4,12,F
10,10,122400,500,263,248,429,20397,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,DCA,"Washington, DC",VA,51,Virginia,629,1,2017,4,12,F
11,11,196460,836,684,224,447,20378,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,IAD,"Washington, DC",VA,51,Virginia,673,1,2017,4,12,F
